subject,region,X,Y,eccentricity,fwhm,r2
160627F008,LGN,-2.7379594097009,0.306378975389809,2.75504805869709,1.53616400647808,0.207247940588008
160627F008,LGN,-3.35582245790859,0.742014776720772,3.43687798705098,2.4149189249768,0.186530020658601
160627F008,LGN,-3.23531467052787,-0.52528673739789,3.27768015123792,1.87234752161217,0.252081239077991
160627F008,LGN,-3.8041745528927,0.950605198497741,3.92114706078302,0.664491120510412,0.157026501826909
160721M100,LGN,1.46873831507431,0.0328834290327072,1.46910638078809,1.12158331445404,0.335417882305448
160721M100,LGN,1.36571214675805,-0.982532201741105,1.68242063564992,1.72252444631643,0.292056744440883
160721M100,LGN,1.58290278998369,-0.158113201374165,1.59078000584208,1.98895792366023,0.358751765212552
160721M100,LGN,3.14171849109956,-1.07480458423199,3.32048188846183,3.68623069162791,0.282770539840834
160721M100,LGN,1.79941317465202,0.159478952760554,1.80646652597961,1.76908399003015,0.324358265650085
160721M100,LGN,2.37196257638493,-0.893816001996019,2.53478076156396,2.5137130456337,0.318469051356379
160721M100,LGN,1.46893421070924,-0.34836977750115,1.50967851454148,1.99530705757064,0.27935217635239
160721M100,LGN,3.13948947654634,0.473466570644462,3.17499051445246,2.88375062320502,0.346633333533931
160721M100,LGN,2.02212486574089,-0.116619246232399,2.02548488546309,2.09166476330061,0.44304500564343
160721M100,LGN,1.98052588163487,-0.289933104001004,2.00163532458369,1.9402188680183,0.33312082926836
160721M100,LGN,1.30669629744941,0.785695811802071,1.52472067030368,2.55658332004905,0.283555794042812
160721M100,LGN,1.85501948130687,1.49188336752032,2.38050693305266,2.06836876233393,0.277067506224769
160721M100,LGN,2.44556951404013,0.539449982624849,2.504359505294,2.36515455096853,0.319085125418975
160721M100,LGN,1.99016458504365,0.186216848985009,1.99885762134472,2.1032603134424,0.301352383147812
160721M100,LGN,1.6449547167693,1.06471273228052,1.9594614623671,2.11538138594973,0.268983726621456
160721M100,LGN,2.83002897102606,0.652067268257152,2.90417900604959,2.11915300126806,0.273453649104023
160721M100,LGN,2.64504345563219,0.777833628943587,2.75704189966316,1.63505197471356,0.298201510575566
160721M100,LGN,-1.57854507184311,0.840878044130681,1.78854142500005,2.6437397841859,0.342572777708361
160721M100,LGN,-1.23194182936647,1.30459875057989,1.79434070648731,2.43244177551035,0.313221091202452
160727F094,LGN,0.886521759770003,-0.958552079586878,1.30565804092267,1.33361227422564,0.264562851519465
160727F094,LGN,0.930841705744426,-1.13649839622452,1.4690455696724,1.53747946635126,0.271148703727625
160727F094,LGN,0.117372814505268,-0.734609546178045,0.743927122049466,2.52432303212373,0.35289802209248
160727F094,LGN,1.62413350646848,-0.536230719483771,1.71036634419404,1.74324705126405,0.232395566543514
160727F094,LGN,1.84497945651412,-0.0277129723910313,1.84518757956959,2.14891166253722,0.431327526312118
160727F094,LGN,1.33965870680665,-0.911179486439107,1.62016465435779,1.80217892858293,0.288033648165708
160727F094,LGN,1.95705502126891,0.441539228792537,2.00624555995435,2.4371547584995,0.241427159499495
160727F094,LGN,2.24905103603228,-0.224553642829252,2.26023337316875,2.64438313453676,0.401539826451174
160727F094,LGN,0.269640058463295,0.00235056674413602,0.269650303712249,2.40329354574272,0.246986249859543
160727F094,LGN,1.09091107390603,-0.876589411779954,1.39946274263217,1.1098094879023,0.327785182197527
160727F094,LGN,1.68240698924305,0.523718337534747,1.76203693903506,2.44582805849839,0.49095932642631
160727F094,LGN,2.14033445472482,-0.264957127836025,2.15667194020632,2.3687108663241,0.274587502996068
160727F094,LGN,2.09608146187526,0.523283148584787,2.16041263382946,2.64237813855058,0.328492431394015
160727F094,LGN,1.64342105638502,0.355653814226257,1.68146436303102,1.92317028119353,0.254137810368014
160727F094,LGN,0.823005096571391,-1.65374321816562,1.84721520690234,2.1218674236938,0.227409906758173
160727F094,LGN,2.16498839642659,0.221804131075107,2.17632070918414,3.13129743858089,0.4398931078701
160727F094,LGN,1.4465156742384,0.802374620400564,1.65415012235297,2.77125841095515,0.413981388185993
160727F094,LGN,-3.4978265497356,-1.68507355644729,3.8825588807735,3.45445271553157,0.246808105448297
160727F094,LGN,-1.7784675453585,-0.250557642858804,1.79603060728053,3.23118858144757,0.22320326008961
160727F094,LGN,-1.30182521026095,-0.110183548580123,1.3064797328886,2.00929919075919,0.233362950243125
160727F094,LGN,-0.688457106082704,-0.273866580722518,0.740929207787367,1.77873977133857,0.268178478425227
160727F094,LGN,-3.26765288549495,0.857871723410014,3.37838708171665,2.78390806124663,0.214308731968758
160727F094,LGN,-1.75167827999896,1.30827778769567,2.18631369350282,1.63035821855212,0.346189585625768
160727F094,LGN,-2.99826201894086,2.18045109637934,3.7072823089057,3.11387557330127,0.34888542330313
160727F094,LGN,-1.90719266750893,0.900518413786773,2.10910343145348,2.235784167602,0.40882970081438
160727F094,LGN,-3.04585320507543,0.580122337110501,3.10060698458912,3.82641759060437,0.270128347165059
160727F094,LGN,-1.51124452510723,2.60400345655859,3.01076302894062,2.64455363400934,0.377468527409248
160616F007,LGN,1.2774900956269,-1.22500761260579,1.76992220037124,1.6754917252452,0.332844475765227
160616F007,LGN,0.744779532357054,-1.86287368108122,2.00623899460734,2.05378297570161,0.344217125575359
160616F007,LGN,2.80671856270841,-1.04894351660546,2.99632301183977,2.9950634710128,0.274672595267695
160616F007,LGN,1.51005346672205,0.19375844399083,1.52243351479696,2.21134537596884,0.254203405850471
160616F007,LGN,1.60229651176279,0.162435727574853,1.61050907392662,2.10280395459724,0.352823868684559
160616F007,LGN,1.25400189096146,0.180429181763752,1.26691571628378,1.64915685917987,0.306902144230564
160616F007,LGN,3.26738571779673,2.18463907479081,3.93045255867119,3.29733159871914,0.284495089789228
160616F007,LGN,3.16783332614315,1.20160161470703,3.38806942412485,2.6091976106224,0.282964471139667
160616F007,LGN,1.55047363428827,-0.349119017655335,1.58929310673384,2.32617027648707,0.336116652123594
160616F007,LGN,1.79747510262968,-0.822435212336351,1.97669330526117,2.45402694420354,0.431310696033994
160616F007,LGN,1.42510486142404,0.46449903862441,1.49889399990041,1.81351844767989,0.367588519862257
160616F007,LGN,1.45909768201986,-0.294404155855681,1.48850255379721,2.18831739046808,0.299249202149204
160616F007,LGN,1.34329612347322,0.0994661061843377,1.34697363805594,2.02493716422751,0.379271827119844
160616F007,LGN,1.58498199243836,-0.122806373800341,1.58973246862479,1.86992739883661,0.36716591690763
160616F007,LGN,1.88463233448831,0.27004190528499,1.90388068607484,2.19858656818623,0.279298676241894
160616F007,LGN,1.24255165419565,1.16697566992812,1.70463099454062,1.54647549946142,0.369228115798617
160616F007,LGN,1.02263520620167,1.770464744119,2.04458508630272,1.90379909529824,0.335150121534436
160616F007,LGN,-0.963889795612343,-0.457528044539433,1.06696553347598,1.62631011976145,0.252871016195228
160616F007,LGN,-3.04680461702506,0.469284939668368,3.08273364547195,2.17522764299932,0.247381863542658
160616F007,LGN,-1.68233850107737,-0.0935354115588503,1.68493670665183,1.36859094797325,0.349290418652024
160616F007,LGN,-4.20679053115696,1.2201782877874,4.38017369827038,2.92548176838449,0.247032774003131
160616F007,LGN,-1.9305431185593,-1.27509745921539,2.31362707952561,2.29141459786245,0.311799975264884
160616F007,LGN,-1.31177230059134,0.107993414531603,1.31621014514434,0.666901266643531,0.25721644375729
160616F007,LGN,-1.4768454896436,-0.531779581918905,1.56966943144934,1.56572137728086,0.371043847930126
160616F007,LGN,-1.82114802050103,-0.120131834363291,1.82510596136288,1.53994959160747,0.324941991799715
160616F007,LGN,-1.46320484695452,-0.56628669445858,1.56896432224319,2.24145020290731,0.385646542740661
160616F007,LGN,-1.86536720459557,-0.221350062966805,1.87845432692842,1.38464740603726,0.393296061111888
160616F007,LGN,-3.32003072972183,0.0227356876278125,3.32010857620488,2.47638321950794,0.273924312954535
160616F007,LGN,-1.99716685217913,-0.352856222228756,2.02809835782406,1.39111018462437,0.32041773511364
160616F007,LGN,-1.41181576888178,0.158371932083007,1.42067076908584,1.91895102503594,0.418934441748368
160616F007,LGN,-2.32512401315801,0.102999611928,2.32740426153716,2.23362785592592,0.283462404802165
160616F007,LGN,-2.46584216186709,0.282067985355705,2.48192262482213,2.03832078603285,0.24779668626284
160616F007,LGN,-2.08774224371455,1.25759936040878,2.43725743972418,2.39551489848004,0.363097975911702
160616F007,LGN,-2.83792521167033,0.796937877251411,2.94769901571244,2.64309181800776,0.274137588636773
160616F007,LGN,-2.39188486247882,0.781924160993864,2.5164495999128,3.08763789093224,0.315911143218847
160616F007,LGN,-3.62238698865697,0.91624329479792,3.73646748558762,2.43072222233896,0.301835872123383
160728F099,V1,1.23233083342782,0.114711439364932,1.23765827163159,0.203463166219913,0.805334443538005
160728F099,V1,0.788449519987794,-2.62285828320847,2.73880233302154,0.762886385243346,0.687727033537597
160728F099,V1,1.15341259461738,-2.08321893587983,2.38121014365181,0.76258518860343,0.642531271737203
160728F099,V1,1.42814899975579,-3.19555995400549,3.50017327930305,1.30525764550407,0.704422328256926
160728F099,V1,1.07966789406674,-0.196405540846033,1.0973868497269,0.200033367849915,0.650860188565355
160728F099,V1,1.74989192199645,-2.78470737290168,3.2888777556123,0.254430880495093,0.704021797918583
160728F099,V1,1.53819697809319,-3.07294296584282,3.43642669276356,0.932357970657553,0.677168530300285
160728F099,V1,1.4175714300818,-3.31195183559582,3.60257320823473,1.17044050054779,0.74027274339354
160728F099,V1,1.52354988695844,-3.74604728163152,4.0440171233898,1.05313937109555,0.791565182327962
160728F099,V1,1.51069886502394,-4.05661758046514,4.32878242175828,1.37915066901369,0.816901510431531
160728F099,V1,0.842289785531864,1.08231844667907,1.37144642725595,0.31193689744284,0.656995192985122
160728F099,V1,0.677290825749453,1.24337110883665,1.41587237310926,0.250962623510144,0.803597414276249
160728F099,V1,2.66829829127211,2.07590019769075,3.38070664240158,0.412399248595373,0.653488357904541
160728F099,V1,2.59164822227114,1.75102969849665,3.12773808254758,0.548377124297716,0.670961970229151
160728F099,V1,2.31015988237146,1.71852432115674,2.87926458050068,0.729700849865421,0.627285826003593
160728F099,V1,1.04078819442471,1.51335991127992,1.83670854702726,0.298137443359117,0.782437901362466
160728F099,V1,0.667509119640332,1.4496886342015,1.59598419821,0.315516840406339,0.794135211027246
160728F099,V1,1.08029706218603,1.49713821167417,1.84620274277304,0.217981155070905,0.769104192595192
160728F099,V1,0.795818564967601,1.32785797630621,1.54807428555193,0.34625730520132,0.831338721058374
160728F099,V1,0.785902370387003,0.905892134327737,1.19928440947791,0.278827491634361,0.798424008579904
160728F099,V1,1.36128390788867,1.79255680627083,2.2508562329888,0.441092454854332,0.635663842795382
160728F099,V1,0.857378606568728,1.7093831683053,1.91235166511999,0.257012117635637,0.808521211072704
160728F099,V1,0.9660884794791,1.73236773975983,1.98353848864669,0.151863504018796,0.782251866037296
160728F099,V1,0.836582159629798,1.42083193350632,1.64882779364073,0.356744857477376,0.805730037562138
160728F099,V1,1.98608201399549,2.7865602896495,3.42190590375713,0.308784947140104,0.726737054513425
160728F099,V1,1.57317433147333,2.52135698031194,2.97188803614374,0.298580296771306,0.752970280109875
160728F099,V1,1.08303803211983,2.14743613672738,2.40508905039722,0.280667873725956,0.784036348977047
160728F099,V1,0.691378822315843,1.88587918065365,2.0086176739165,0.401691584868298,0.702595051275756
160728F099,V1,1.34384192674159,2.572625605727,2.90246681829625,0.477943197177983,0.705605232868207
160728F099,V1,0.866474001621299,2.2515063954168,2.41247968780846,0.365690724793717,0.824054911981177
160728F099,V1,0.454640533119527,1.66101483915876,1.72211158472987,0.367794683241022,0.795691110325236
160728F099,V1,0.890826407347907,2.24052397903737,2.41112409234154,0.368227205962904,0.810707150425811
160728F099,V1,0.71829068900164,2.06390132576809,2.18532153158608,0.402553571323552,0.835781715879558
160728F099,V1,0.76621594713245,1.65378299004151,1.82265878753833,0.277002771923766,0.790268140832736
160728F099,V1,1.56253202494307,2.91271110938075,3.30535812517838,0.417733744579452,0.675213006791087
160728F099,V1,0.994534946111528,2.75307225619337,2.92720115585839,0.552858885958568,0.705258734691281
160728F099,V1,0.41838841437099,1.87249034626105,1.91866332693381,0.516691908055043,0.732071502799231
160728F099,V1,0.934571006747681,3.23184304067528,3.3642580766366,0.285209330994404,0.710481618826113
160728F099,V1,0.664967895900236,2.81556763173507,2.89302668350159,0.460118009358642,0.754800633235932
160728F099,V1,0.491715712954533,2.10512528064738,2.16179018167515,0.511894729707001,0.822127911950716
160728F099,V1,0.694968590398022,2.35827419148707,2.4585439804636,0.439367040802,0.766861769273084
160728F099,V1,0.596712109488902,2.18816854527899,2.26807119027579,0.538563219299339,0.759770969921328
160728F099,V1,0.219101756408501,2.50778454040993,2.51733765728405,0.802444811779537,0.781658625972798
160728F099,V1,0.205061535663592,2.22759348162393,2.23701205914991,0.86995718305994,0.796207837623067
160728F099,V1,0.540265187064443,3.25955814089561,3.30402871449881,0.447631528007256,0.84670024498859
160728F099,V1,0.287960850305062,2.46770924593405,2.48445373749982,0.571455943004219,0.841967182226079
160728F099,V1,0.688687193237894,3.14066760622468,3.21528895480934,0.671781123902488,0.79415848247699
160728F099,V1,0.987021708206645,2.97590358415348,3.13531720797892,1.0492973628672,0.727472154582986
160728F099,V1,0.307038974746721,2.96533297772997,2.9811864418091,0.796694422590053,0.777296010664366
160728F099,V1,0.431369240124073,2.50246152036974,2.53936863851163,0.766031691113851,0.775352843405507
160728F099,V1,-1.35138489013151,-0.03416564028234,1.35181670808274,1.23681376884543,0.694895965630116
160728F099,V1,-1.11732782380295,0.0566671638829435,1.1187638863079,1.04198030710163,0.771282570863845
160728F099,V1,-0.920396459256998,0.166951417509449,0.935415639179308,0.777906656444978,0.652913236738711
160728F099,V1,-0.554867149250411,0.236907019233085,0.603326187960695,0.696641953175404,0.673404163507094
160728F099,V1,-0.96707186324942,-0.36174756346922,1.03251599908409,0.933397341007673,0.846663117609404
160728F099,V1,-0.63899156666953,-0.177274505254852,0.663126286983206,0.373007303014888,0.820058971923835
160728F099,V1,-0.59687340121807,-0.0598029686374003,0.599861860880881,0.312045757192756,0.751411923499846
160728F099,V1,-1.19265859064311,-0.843043405603412,1.46053301830743,1.37098649342884,0.880988913942428
160728F099,V1,-0.878209696401939,-0.632586763528538,1.08232078620245,1.06720305766018,0.873167537884003
160728F099,V1,-0.727549066824633,-0.501565708887552,0.883683090801938,0.759566343961519,0.853999975899003
160728F099,V1,-0.784817001701065,-0.468524538208256,0.914031164163623,0.685800370547449,0.834770599848674
160728F099,V1,-0.723304770957496,-0.497448079206625,0.877852141989889,0.693912576370344,0.690784688313175
160728F099,V1,-1.76253992887499,-0.0410555514213633,1.76301802576751,0.154086161723427,0.734022382035437
160728F099,V1,-1.72835838783221,-0.0658016126985111,1.72961052524078,0.126478714565624,0.681226030235135
160728F099,V1,-0.598124542985493,0.126123134852056,0.611277362632148,0.218150390949151,0.68778528950866
160728F099,V1,-0.970936899014886,-0.180636818350009,0.987597145607589,0.163739799158222,0.677541181864769
160728F099,V1,-0.660972974663759,-0.0738284270275147,0.665083385654172,0.274542248193152,0.832442364247804
160728F099,V1,-0.695811283001974,-0.0301130423981729,0.696462588281185,0.288377716974181,0.841726061146571
160728F099,V1,-0.501941147872902,-0.0797092094297586,0.508230729094457,0.233982976253116,0.759189424153013
160728F099,V1,-0.678921558806673,-0.490834965642704,0.837766940449406,0.313869471973656,0.889715246979258
160728F099,V1,-0.494068334159254,-0.532677626075292,0.7265321549251,0.268690165429477,0.717936923507502
160728F099,V1,-1.450878744145,0.0917758969612603,1.45377850633266,0.225001938270146,0.64217696346368
160728F099,V1,-1.27172955792893,0.058153542676222,1.27305848374531,0.0670763625464362,0.686044304067423
160728F099,V1,-1.63089927923478,-0.0423909642146722,1.63145010737552,0.159517385139365,0.783180444203876
160728F099,V1,-1.65530618886765,-0.0695805559679193,1.65676794774415,0.191887000553397,0.775624377706609
160728F099,V1,-1.41100480334787,-0.194301696347424,1.42432008490868,0.336867537123776,0.719953915945047
160728F099,V1,-0.861955919617519,0.0498149936924155,0.863394197895873,0.208216488958413,0.722342422640549
160728F099,V1,-0.490709049103455,-0.650490035317139,0.814820628677815,0.138629653114641,0.75767745782599
160728F099,V1,-0.225579071889905,-0.90566938243838,0.93333967448139,0.157700938093165,0.763590953878196
160728F099,V1,-0.935651251976475,-0.500031556314121,1.0608839817035,0.388519911589857,0.865405924634538
160728F099,V1,-0.799107333266107,-0.572615093752724,0.983087267577558,0.351031066807803,0.850862316451216
160728F099,V1,-0.747536112407144,-1.48350445612165,1.66120309134241,0.47279376647402,0.70744230877543
160728F099,V1,-0.833615830927375,-1.74037879609366,1.92972373863855,0.226909956390078,0.745867772632859
160728F099,V1,-0.975996119485571,-2.21666071974705,2.42201427983412,0.181656842644051,0.852703258625253
160728F099,V1,-1.76380662544198,-2.57676568455803,3.12261672401031,0.743573979998268,0.710191116770621
160728F099,V1,-1.31332966757991,0.07444346424307,1.31543781499319,0.133945408429673,0.658309671798152
160728F099,V1,-0.478354750188567,0.155577932706348,0.503018647937775,0.164687675378638,0.636834884878802
160728F099,V1,-1.2986086933755,0.0781992537177237,1.30096105314204,0.0898574775521947,0.731762669605609
160728F099,V1,-0.573531136755509,-0.977187781304473,1.13306395439923,0.336834416813771,0.641987167875013
160728F099,V1,-0.733432045161815,-1.41146615813205,1.59064744064243,0.283795448955123,0.712489264550502
160728F099,V1,-1.13479603273303,-0.537538474164088,1.25567099477263,0.243809263297481,0.799880366341678
160728F099,V1,-1.2277477916373,-1.69947385372947,2.09656290613479,0.456678142504286,0.62933728454887
160728F099,V1,-1.98063431323724,0.200412825474783,1.99074799595216,0.300792503745879,0.741583759421161
160728F099,V1,-1.98177291644335,0.368809590322396,2.01579870182073,0.183453594754217,0.673286108952136
160728F099,V1,-2.03517981646572,0.289060838456929,2.05560527671994,0.231324204777697,0.767118788370485
160728F099,V1,-1.93054502928801,0.0951360019790561,1.93288772798143,0.25022768112264,0.766947420788839
160728F099,V1,-0.516907933025894,-0.958417935631505,1.0889255027619,0.180683574934144,0.719740306205706
160728F099,V1,-1.96245727646896,0.20506038062478,1.97314173886925,0.233545076291054,0.693641247460364
160728F099,V1,-1.78836359843568,-0.00700901001081771,1.7883773333475,0.23079101982287,0.726107703757909
160728F099,V1,-0.748536007361957,-0.718050752439994,1.03725745955236,0.333786768414212,0.763440178975099
160728F099,V1,-0.381532238947914,-0.975361660749218,1.04732861061659,0.093033756954131,0.773873915867709
160728F099,V1,-0.701046450429631,-0.932280330302118,1.16645305946198,0.336881096939007,0.792328065570806
160728F099,V1,-1.32719961987146,-1.32236377693732,1.87352736557086,0.276118361634938,0.778280392761808
160728F099,V1,-2.08573525651223,-1.12335237501661,2.36901078906652,0.486497380591976,0.632530610664177
160728F099,V1,-1.83599502108539,-1.54031157005862,2.39654698479016,0.298908168097837,0.695884748935465
160728F099,V1,-3.11760954371454,-1.53850028067479,3.47656042385234,0.512514556803576,0.728820730028717
160728F099,V1,-2.02277781786827,-2.02598067457717,2.86290548118866,0.1778843937296,0.730776265065168
160728F099,V1,-2.75177784964378,-2.22565470753063,3.5391835514626,0.527330845272167,0.748860693739913
160728F099,V1,-0.481147659770927,0.22812853431541,0.53249009255754,0.117017579440758,0.625750710531225
160728F099,V1,-0.611374765175086,-0.936758957284724,1.11861362746305,0.32705049293202,0.698707217772159
160728F099,V1,-1.58008105300939,-0.748731811192677,1.74850091769239,0.799581250853344,0.68193821774899
160728F099,V1,-2.72403542161928,-0.737132079649137,2.82200862526754,1.0362577736662,0.642135944668375
160728F099,V1,-0.173671949281823,0.504013904264928,0.533096578172965,0.290652412720641,0.666820864438207
160728F099,V1,-2.25881353629752,0.849536829232179,2.41328643471569,0.246683310073492,0.668757827654249
160728F099,V1,-2.31010097371244,1.24504112531181,2.62425111459724,0.184978105880279,0.71424969943651
160728F099,V1,-2.63047252032624,1.8528847778015,3.21754062600614,0.176645755572211,0.754139357842523
160728F099,V1,-2.57659442706249,0.519044236509785,2.62835419246027,0.360817846599799,0.716398559732086
160728F099,V1,-2.41873332614471,0.72396912197104,2.52475784830359,0.315240014406223,0.669867060368777
160728F099,V1,-2.69756253361021,0.553476969696503,2.75375750180039,0.322776459787298,0.704857937895303
160728F099,V1,-2.5947872798029,0.292065343313807,2.61117276184322,0.3300888583572,0.767353672197302
160728F099,V1,-2.62234901380649,0.255264328892206,2.63474367402536,0.415431556887281,0.782074394288956
160728F099,V1,-2.7767445639101,0.685843428619428,2.86019082960993,1.07405242501009,0.64858315539385
